"","nameList","rating"
"3946","Michael Mitchell",2.204
"668","Hadiman Hadiman",2.204
"4050","U Griffiths",2.204
"1181","Sergei Leonyuk",2.204
"3747","Glenn Mccoll",2.204
"4107","Sadao Kosugi",2.204
"3616","Anthony Hammond",2.203
"2528","Raimonds Sproga",2.203
"3656","Robert Stock",2.203
"4920","Radovan Chrz",2.203
"3371","Samir Iftikhar",2.202
"4222","R Carter",2.202
"3319","Rogelio Siller",2.202
"4204","Scott Clark",2.202
"3691","Alain Bouteleux",2.202
"4213","Joe Garcia",2.201
"2948","Lazar Magdincev",2.201
"305","Lenny Schloss",2.2
"5272","Janis Skroderis",2.2
"3874","Pierre Lamarche",2.2
"3312","Christian Garay",2.2
"805","Leo Palin",2.2
"5251","Mehdi Ziadi",2.2
"1154","John Davis",2.199
"3765","Harold Hunt",2.199
"203","Boro Jovanovic",2.199
"5772","Nicolae Frunza",2.199
"2457","Asiri Iddamalgoda",2.199
"1261","Russell Barlow",2.199
"3628","Jim Sheperd",2.198
"3818","U Kolbinger",2.197
"5771","Mark Chigaazira",2.197
"4103","Ruben Porges",2.196
"5008","Elia Grossi",2.196
"1061","Ernesto Vazquez",2.196
"1892","Lionel Kemajou",2.196
"5733","Nicholas Campbell",2.195
"2644","Mario Monroy",2.195
"3367","Linh Giang Trinh",2.195
"4288","Andy Mccurry",2.195
"3635","Carlos Fernandez",2.194
"5066","Markus Menzler",2.193
"983","Mike Barr",2.193
"1782","Karl Hale",2.193
"4214","Aniceto Alvarez",2.193
"1818","Magnus Nilsson",2.193
"431","Brian Marcus",2.192
"3773","Martin Carlstein",2.192
"3646","Jeff Robbins",2.192
"5210","Gabriel Moraru",2.191
"4333","Theo Gorter",2.191
"2326","Thomas Heyerdahl",2.191
"1986","Rashid Hassan",2.191
"4088","C Brebnor",2.19
"4577","Terje Persson",2.19
"1384","Tony Jonsson",2.19
"3472","Lucas Gomez",2.189
"5531","Sandro Ehrat",2.188
"399","Juan Couder",2.188
"3695","Tom Karp",2.188
"966","Nial Brash",2.187
"5115","Michihisa Onoda",2.187
"4285","Etsuo Uchiyama",2.187
"174","Mathias Werren",2.186
"4559","Oliver Freund",2.186
"4955","Donny Susetyo",2.185
"5612","William Kirkman",2.185
"5131","Ruben Torres",2.185
"4387","C Floe",2.184
"1624","Charles Beckman",2.184
"4307","A Trenkle",2.184
"2513","Hendri Susilo Pramono",2.184
"3717","Jean Claude Molinari",2.184
"5373","David Martin",2.184
"3167","Daniel Alejandro Lopez Cassaccia",2.183
"4473","Guido Possamai",2.183
"4275","Mohammed Abdul Fatah",2.183
"4220","Nicolas Sotiriu",2.182
"4664","Emmanuel Marmillod",2.182
"73","Antonio Munoz",2.182
"2373","Yu Zhang",2.182
"4813","Alex Nizet",2.182
"3602","Brian Connor",2.181
"168","Patrice Beust",2.18
"1638","Gary Drake",2.18
"6","Max Pettman",2.18
"5405","Yuichi Ito",2.18
"2126","Taras Beiko",2.18
"5261","Nick Van Der Meer",2.179
"4915","Brandon Coupe",2.179
"4960","Sten Sumberg",2.179
"4317","Pavlos Mamasis",2.178
"4576","Depeng Li",2.177
"1036","Helmar Stiegler",2.177
"5006","Julien Chauvin",2.177
"5401","Marko Djokovic",2.177
"1770","Kadhim Kadhim",2.177
"5677","Puriwat Chatpatcharoen",2.176
"4716","Joe De Foor",2.175
"4018","Bill Shivar",2.174
"5653","Giovani Samaha",2.174
"5692","Danylo Kalenichenko",2.174
"4700","Patrik Wennberg",2.174
"2597","Evghenii Plugariov",2.174
"5269","Vishal Punna",2.174
"3981","Mitch Sprengelmeyer",2.173
"4609","Abdel Halem Azzi",2.173
"394","Dieter Schultheiss",2.172
"5376","Vivek Shokeen",2.172
"4290","A Hernandez",2.172
"189","Giuseppe Merlo",2.171
"1235","Luis Arturo Gonzalez",2.171
"5517","Johann Coles",2.171
"5700","Roberto Marcora",2.17
"4990","Daniel Omaboe",2.17
"5614","Jesus Bandres",2.17
"4359","Rocky Maguire",2.169
"2710","Ashkan Shokoofi",2.169
"138","Bob Goeltz",2.169
"4643","Ferenc Csepai",2.169
"4305","Segun Balogun",2.168
"4297","Patrizio Parrini",2.168
"5664","Fred Simonsson",2.168
"5658","Pedro Cachin",2.167
"5784","N Sriram Balaji",2.167
"4371","Ramiz Akhmerov",2.167
"278","Nils Elvik",2.166
"3417","Nik Razborsek",2.165
"699","Juan Ignacio Muntanola",2.165
"5262","Mathias Hellstrom",2.165
"2486","Johan Ortegren",2.164
"5381","Patricio Alvarado",2.164
"4282","S Teterion",2.164
"5097","Mariusz Zielinski",2.163
"1453","Ferenc Zentai",2.163
"1882","Jose Medrano",2.163
"1904","Fadel Berthe",2.163
"1788","Jean Yves Job",2.163
"3959","Andre Van Der Merwe A",2.163
"5051","Ricardo Omana",2.162
"862","Peter Kronk",2.162
"4656","Santiago Mora",2.162
"3713","V Kazarevitch",2.162
"478","Michael Phillips",2.161
"4102","Max Franklin",2.161
"4174","Antonio Domenech",2.16
"2527","Pascal Schaul",2.16
"5731","Aziz Dougaz",2.159
"4209","D Perensby",2.159
"3323","Micke Kontinen",2.159
"262","Omar Pabst",2.159
"2445","Alejandro Olivera",2.158
"3581","John Bryan Decasa Otico",2.158
"1448","Zhao Xie",2.158
"4658","Dexter Macbride",2.158
"658","Shinya Tanaka",2.157
"1722","Malcolm Allen",2.156
"3273","Laurent Bram",2.156
"2588","Jhonnatan Medina Alvarez",2.155
"441","Robin Ray",2.155
"3480","Mohd Assri Merzuki",2.155
"3944","James Smith",2.154
"5617","Mike Urbanija",2.154
"5188","Fredrik Aarum",2.154
"2059","Muhammad Khaliq Siddiq",2.154
"1","Richard Coulthard",2.154
"4038","Crawford Henry",2.154
"2729","Iphton Louis",2.154
"3095","Dimitar Grabuloski",2.154
"4517","Nicholas Sido",2.153
"311","B Moreau",2.151
"5148","Patrick Boza",2.151
"5183","Doug Bohaboy",2.151
"3429","Lofo Ramiaramanana",2.151
"3775","Ted Hoehn",2.15
"4087","Anthony Perkins",2.15
"887","Akinori Naguro",2.15
"3176","Weerapat Doakmaiklee",2.15
"4667","Sebastian Soresini",2.15
"650","Martin Robinson",2.149
"4595","Thierry Grin",2.149
"5621","Christophe Tholl",2.149
"4265","Jose Llamas",2.149
"5280","Aljoscha Thron",2.149
"523","Mohammad Hossein Akbari",2.148
"5194","Chris Numbers",2.148
"5556","Milos Sekulic",2.148
"5547","Jacob Rasolondrazana",2.147
"1776","Rafael Moreno",2.147
"4443","Yukihiko Murata",2.147
"4198","Alberto Capitan",2.147
"1177","Pichet Boratisa",2.147
"4976","Min Kyu Han",2.147
"5129","Vasilly Kazhera",2.146
"3531","George Tsivadze",2.146
"4538","Craig Tregonning",2.146
"5487","Marco Antonio Rojas",2.145
"4372","Harishanker Krishnan",2.145
"3996","Iman Sutarli",2.143
"4861","Pasi Virtanen",2.143
"3596","Robert Layton",2.142
"3940","Kirk Watson",2.142
"1972","Mohammed Khalid",2.142
"4077","Fredrik Samuelsson",2.142
"5252","Lester Cook",2.141
"584","Saeed Meer",2.141
"3215","Marc Abdulnour",2.141
"4078","R Mayer",2.141
"643","Mike Powers",2.14
"5708","Vaclav Safranek",2.14
"626","John Fort",2.14
"2130","Anthony Mills",2.14
"1678","Ernesto Lingen",2.14
"4650","Christoph Geukens",2.14
"3928","Martin Koek",2.139
"280","Bernard Pinto",2.139
"1201","Christophe Lesage",2.138
"5484","Fredrik Ask",2.137
"3318","Issam Al Tawil",2.137
"5430","Anis Ghorbel",2.136
"405","Carl Edvard Hedelund",2.136
"1912","Viktor Nagy",2.136
"4075","A Whittaker",2.136
"3805","Alan Kendal",2.136
"5002","Igor Tchelychev",2.135
"4975","Sang Hoon Lee",2.135
"994","Jose Andrade",2.134
"479","Gary Thoroughood",2.134
"5091","Zoltan Boroczky",2.133
"1146","Gianluca Rinaldini",2.133
"4245","Noel Jensen",2.132
"4702","Ugo Biagianti",2.132
"677","Kiyoshi Tanabe",2.132
"4471","Amani Jumatano",2.132
"5150","Mads Gottlieb",2.131
"365","Richard Russell",2.13
"5316","Brett Baudinet",2.129
"4323","Curt Stalder",2.129
"4438","Michael Fancutt",2.129
"2569","Jing Zhu Yang",2.128
"5579","Viktor Filipenko",2.128
"1593","Khaled Baligh",2.128
"4792","Kentaro Masuda",2.128
"4446","Noriyuki Washida",2.127
"3971","Knud Erik Nielsen",2.127
"4266","V Borosov",2.126
"4379","Ernesto Ruiz Bry",2.125
"700","Yildirak Das",2.125
"930","Nadir Ali Khan",2.124
"228","Petr Strobl",2.123
"3359","Santiago Maresca",2.123
"1372","Wei You",2.122
"5062","Daouda Ndiaye",2.122
"739","Tayyab Iftikhar",2.122
"4460","Miloslav Lacek",2.122
"1439","Mark Buckley",2.121
"4489","Mark Darby",2.121
"591","Erik Melander",2.121
"3930","Carlo Zugarelli",2.121
"2640","Anton Tsymbalov",2.12
"3276","Daniel Llarenas",2.12
"3865","R Blanco",2.119
"1371","Jimmy Taker",2.119
"2663","Mohamed Wafa",2.119
"3478","Ignacio Garcia",2.118
"5600","Clay Thompson",2.118
"3830","Butch Kirkorian",2.117
"5740","Hugo Gaston",2.116
"359","Doo Hwan Kim",2.116
"4396","A Luttrell",2.115
"4195","J Fairchild",2.114
"3926","Arthur Whitaker",2.114
"804","Abdel Gawad Mohammed",2.113
"4621","Jon Sorbo",2.113
"4660","Takeshi Omono",2.113
"4888","Thomas Shimada",2.112
"4345","B Hochstadter",2.112
"2805","Daniel Langre",2.112
"4073","Carey Brading",2.111
"5394","Philip Riise Hansen",2.111
"865","Abdel Aslam Mahmoudi",2.11
"4109","Yoshimito Miyashita",2.11
"1240","Kelvin Ng",2.11
"5542","Darius Florin Bragusi",2.11
"5110","Christophe Pognon",2.11
"5633","David Vega Hernandez",2.11
"1873","Abdelhak Hameurlaine",2.11
"5206","Niko Karagiannis",2.11
"505","Rafael Ruiz",2.11
"5054","Alex Zakharia",2.109
"4000","Joe Mesmer",2.109
"3766","Julian Krinsky",2.109
"5590","Jacob Coenraad De Klerk",2.108
"3707","Roger Becker",2.108
"2861","Denes Lukacs",2.108
"5583","Kasparas Zemaitelis",2.107
"5461","Daniel Danilovic",2.107
"1373","Ke Qin Ma",2.106
"4300","F Briscoe",2.106
"3640","Allen Quay",2.106
"4049","Neil Golden",2.106
"1787","Kojo Atiso",2.104
"4932","Karim Zaher",2.104
"2307","Manuel Tejada",2.104
"5278","Wahib Maknieh",2.103
"3877","Ian Beverly",2.103
"492","D Matthews",2.103
"2216","Fernando Vicente",2.103
"5722","Spencer Newman",2.103
"4032","Juan Rivera",2.103
"2244","Bruno Fragoso",2.102
"5260","Tripp Phillips",2.102
"1042","Ney Keller",2.101
"2448","Jorge Catala",2.101
"4046","Brant Bailey",2.101
"5216","Christopher Koderisch",2.101
"1769","Ali Kadhim",2.101
"4360","Suehiro Ito",2.1
"2440","Fazaluddin Syed",2.098
"244","Tom Christensen",2.098
"4610","Alfonso Mora",2.098
"3629","Donald Lutz",2.097
"5548","Ando Rasolomalala",2.097
"5036","Pietro Angelini",2.097
"4462","Mario Calautti",2.096
"3684","Roberto Valerio",2.096
"4434","Teodor Batchev",2.095
"4084","Michal Jordan",2.095
"4375","Jean Van Rensburg",2.095
"460","Jose Vilela",2.094
"4170","Bertram Knowles",2.094
"277","Frank Baden",2.094
"784","Emilio Montano",2.094
"4856","Alexander Windisch",2.094
"2249","Sacha Thoma",2.094
"1029","Famiano Meneschincheri",2.093
"687","Henrik Drzymalski",2.093
"5630","Takuto Niki",2.093
"2394","George Mcgill",2.093
"4256","T Carey",2.092
"4033","Thierry Quintin",2.092
"4802","Yuval Karutzi",2.091
"1898","John Maginley",2.091
"5522","Marco Aurelio Nunez",2.09
"4179","Ajit Perera",2.088
"4697","Joel Figueras",2.087
"4760","Martin Schaffl",2.087
"5318","Juan Martin Aranguren",2.085
"3957","R Sender",2.085
"437","Jim Ward",2.085
"1173","Carlos Behar",2.085
"3693","Henri Pellizza",2.084
"5151","Esat Tanik",2.084
"911","Gianni Marchetti",2.083
"1241","Manuel Valleramos",2.083
"3888","Bob Joyner",2.082
"1780","Esam Abdulaal",2.081
"5063","Johan Landsberg",2.081
"3457","Carl Soderlund",2.081
"779","D Turner",2.081
"5049","Piotr Szczepanik",2.08
"812","Somporn Champisri",2.08
"4526","Jacques Hervet",2.078
"4476","Dusan Kulhaj",2.078
"403","Pekka Saila",2.078
"5494","Tuna Altuna",2.078
"3807","Boris Breskvar",2.077
"875","Shigeyuki Nishio",2.076
"5000","Rodolfo Rake",2.076
"1602","Andres Battad",2.076
"4641","Atlihan Binoz",2.075
"5095","Iman Nilipour",2.075
"4740","Hatem Debbeche",2.075
"5117","Alexander Vasquez",2.074
"5415","Ayrton Wibowo",2.074
"391","Hansjorg Elzer",2.074
"105","Gene Scott",2.074
"5211","Matthew Behrmann",2.073
"4964","Sven Koehler",2.073
"3970","Francisco Musalem",2.073
"4832","Orville Adams",2.072
"3534","Simen Sunde Bratholm",2.071
"357","Hoang Duc Luu",2.07
"2264","Sofronio Palahang",2.069
"102","Danny Obryant",2.069
"3728","Adrian Bey",2.069
"4999","Reed Cordish",2.069
"370","Ma Ilahi",2.068
"4183","B Chaffey",2.067
"4287","Akira Kawaguchi",2.066
"4971","Petr Pala",2.065
"3784","Franco Belli",2.065
"3990","Tomas Fort",2.065
"3902","U Sacoldelli",2.065
"4137","Joe Bouquin",2.064
"1523","Hisham Nasser",2.062
"4558","Marcel Van Der Merwe",2.062
"5103","Dennis Peschek",2.061
"5173","Taras Demyanekno",2.061
"1250","Miguel Soares",2.061
"4887","Sergio Gomez Barrio",2.061
"1120","Taisen Kanai",2.06
"655","Akifumi Machidori",2.06
"3778","Anton Ivanov",2.06
"5306","Marius Tangen",2.059
"5326","Vishal Uppal",2.059
"3730","C Burr",2.058
"2878","Michael Leong",2.058
"2467","Wei Jen Cheng",2.057
"5757","Alejandro Mendoza",2.056
"3806","Piet Van Eysden",2.055
"4205","Glenn Busby",2.055
"5196","Shane Stone",2.054
"2107","Hisham Hemeda",2.054
"1190","Kevin Kerns",2.054
"3012","Photos Kallias",2.054
"5249","Mansur Yakhyaev",2.054
"5160","Marvin Rolle",2.053
"5581","Loic Didavi",2.053
"4795","Ettore Rossetti",2.053
"251","Abe Segal",2.053
"4979","Srinath Prahlad",2.051
"4052","U Mapp",2.05
"4916","Toshitsugu Mori",2.05
"5425","Wan Gao",2.05
"4544","Rene Gomez",2.05
"3988","Oswaldo Cruz",2.05
"3780","Davor Stolcer",2.049
"3601","Christian Janssens",2.048
"3969","Compton Russell",2.048
"4868","Gaurav Natekar",2.048
"2182","Fernando Samayoa",2.047
"663","Bernard Balleret",2.047
"722","Gerard Wimmer",2.046
"19","Sutarjo Sugiarto",2.046
"4366","Derek Segal",2.045
"4874","Salahaddine Adbib",2.044
"517","Haibibi Bouchaib",2.044
"5146","Javier Garcia Sintes",2.043
"1705","John Sobel",2.043
"5389","Jonathan Igbinovia",2.042
"1206","Rocky Royer",2.042
"355","Peter Jackson",2.041
"4464","Randolf Scheller",2.041
"3488","Viktor Durasovic",2.04
"3827","Dave George",2.039
"75","Luis Bruguera",2.039
"3490","Mikelis Libietis",2.038
"669","Felix Kaplan",2.036
"3612","Gavin Hogben",2.035
"3001","Rasid Winklaar",2.035
"1810","Ryuso Tsujino",2.035
"4951","Aleksandar Kitinov",2.033
"4745","Donni Leaycraft",2.033
"4580","Javier Contreras",2.032
"343","Nick Fleury",2.032
"4800","Ohad Weinberg",2.032
"513","Kenneth Reid",2.031
"4339","Eylon Sinai",2.031
"683","Emmanuel Van Der Pol",2.031
"4786","Eyad Shahadeh",2.03
"5263","Piero Demichelli",2.03
"3256","Vimuktha De Alwis",2.03
"1071","Tres Cushing",2.03
"3886","Allan Burns",2.029
"4708","Hans Priller",2.029
"4897","Steven Baldas",2.029
"265","Alfredo Vaz Pinto",2.029
"765","Richard Hawkes",2.029
"4363","Hiroyuki Bamba",2.028
"5162","Kevin Jonckheer",2.027
"2997","Jean Michel Durango",2.027
"4301","Per Larsson",2.027
"3844","Rodolfo Cisneros",2.026
"5244","Thomas Haug",2.026
"5420","Slah Mbarek",2.026
"5193","Samuel Fumi",2.025
"5518","Romain Radwan",2.025
"4515","Ikbel Hanachi",2.025
"5623","Constantinos Ioannides",2.025
"4370","Stuart Sarnia",2.025
"3158","Ariel Behar",2.025
"4481","Edvaldo Oliveira",2.023
"4367","Steven Harley",2.023
"3954","Doug King",2.023
"2321","Jicham Zaatini",2.022
"5171","Maxime Koffi",2.022
"3634","Pancho Castillo",2.022
"3772","John Hammill",2.022
"2261","Andrian Raturandang",2.021
"3325","Ugo Nastasi",2.021
"2180","Alexander Tabares",2.021
"4671","Philippe Lacombrade",2.021
"4770","Francisco Pinto",2.021
"4720","Remi Gilberton",2.02
"2044","Mohammed Reza Tavakoli",2.018
"1599","Abdul Khalek Nadini",2.018
"2179","Armando Perez",2.018
"5585","Jean Segodo",2.017
"4774","Juan Carlos Bianchi",2.017
"3659","Brian Stephenson",2.016
"3358","Jose Olivares",2.016
"4699","Johan Sandberg",2.016
"5553","Jose Perdomo",2.015
"5378","George Chantouria",2.015
"4251","Raymond Pascale",2.015
"3477","Sebastian Arcila",2.014
"740","Fabian Barriola",2.014
"3333","Ji Sung Nam",2.013
"799","Jim Boyce",2.013
"678","Yemisi Allan",2.013
"4376","Massimo Grassotti",2.012
"5180","Nuno Matias",2.012
"3571","Yshai Oliel",2.011
"5120","Yari Bernardo",2.011
"287","Michael Sprenglemeyer",2.01
"2934","Jose Roberto Velasco",2.01
"3878","Paul Thompson",2.01
"4132","Lassantha Fernando",2.01
"1984","Gavaskar Williams",2.009
"4845","Murphy Jensen",2.009
"4115","Erik Ulleberg",2.008
"3380","John Morrissey",2.008
"4899","Sadri Gueche",2.008
"3366","Thien Nguyen Hoang",2.008
"4289","Enrique Haro",2.008
"5045","Bjorn Munroe",2.007
"4742","Marco Seruca",2.007
"3903","Luis Riba",2.007
"876","Houcine Saber",2.007
"5650","Andrei Soltoianu",2.005
"2122","Ramin Raziyani",2.005
"4701","Antonio Padovani",2.004
"5043","Thomas Messmer",2.004
"4776","Barunur Rashid Bhuiyan",2.004
"3891","Ron Barnes",2.004
"3885","Peter Fletcher",2.003
"5569","Mousa Shanan Zayed",2.003
"4408","Maurice Hunter",2.002
"2375","Yue Wei Wang",2.002
"253","Lars Olander",2.002
"3976","Octavio Martinez",2.001
"1774","Mahtabur Rahman",2
"4801","Shai Friedman",1.999
"4226","Randall King",1.999
"3934","M Cano",1.999
"5779","Roman Hassanov",1.998
"4028","Po Tau",1.998
"4703","Brad Properjohn",1.998
"5620","Joachim Bjerke",1.997
"5153","Iurie Gorban",1.996
"2379","Alexander Lehnhoff",1.996
"3171","Sebastien Vidal",1.996
"3636","Mel Baleson",1.996
"270","Senaka Kumara",1.996
"4542","Marco Morales",1.996
"3742","Gerry Perry",1.996
"290","David Brown",1.995
"1506","Stephen Furlong",1.994
"5391","Rihards Emulins",1.994
"5314","Augusto Ricciardi Castelli",1.993
"5766","Alex Fairbanks",1.993
"4236","Rodrigo Ramirez",1.993
"312","William Tym",1.993
"3846","O Escribano",1.993
"1881","Rodrigo Navarro",1.992
"1860","Jason Cask",1.992
"2822","Olivier Sajous",1.991
"5679","Hao Sheng Koay",1.991
"3736","John Swann",1.99
"4246","Alan Chandronnait",1.99
"267","Shyam Minotra",1.989
"5644","Mehdi Jdi",1.989
"53","Jim Mcmanus",1.988
"962","Victor Eke",1.988
"4571","Kiyotaka Tachibana",1.988
"2747","Diogo Rocha",1.988
"1890","Fred Kangwa",1.988
"4457","Marco Bellini",1.987
"5245","Zibusiso Ncube",1.987
"413","Raul Peralta",1.987
"3613","O Worley",1.986
"5707","Geoffrey Blancaneaux",1.986
"3060","Aditya Hari Sasongko",1.985
"664","Luis Borfiga",1.985
"360","Yong Ho Chung",1.984
"1918","Garth Thomson",1.983
"5113","Timo Fleischfresser",1.983
"563","A Macdonald",1.982
"806","Ludi Wijono",1.982
"3881","Ross Mcghie",1.982
"3856","Osamu Ishiguro",1.982
"4153","Jay Harvey",1.98
"3674","Ference Komaromi",1.98
"5296","Zach Dailey",1.978
"4726","Craig Boynton",1.978
"4203","Steven Wright",1.977
"4469","Woo Ryong Lee",1.976
"459","Meer Mohammed Khan",1.975
"4857","Cheng Fong Chang",1.975
"5509","Slim Hamza",1.974
"5191","Zsolt Tatar",1.974
"5317","Hyun Joon Suk",1.973
"3748","Al Bunis",1.972
"3621","Jerry De Witts",1.97
"4605","Luca Gasparini",1.969
"4919","Jong Woong Yoon",1.969
"2453","Kossi Loglo",1.969
"4210","J Kirs",1.969
"1037","Supoj Meesawad",1.969
"4441","Haruhiko Matsunaga",1.968
"5483","Tzvetan Mihov",1.966
"4081","Marco Consolini",1.966
"4422","Mario Delgado",1.966
"4272","Hocine Younes",1.965
"4570","Takayoshi Shibuya",1.965
"4395","A Difrancesco",1.965
"4411","Brett Hibbert",1.965
"4058","Michael Roberts",1.964
"992","Nobuya Tamura",1.963
"2642","Yew Ming Si",1.963
"5537","Andres Molteni",1.963
"886","Takehiko Nishiwaki",1.963
"3624","Thomas Chivington",1.962
"4351","Hany Nasser",1.961
"4599","Haruo Nakano",1.961
"179","Bernd Kube",1.96
"2463","Kristian Mitrovski",1.96
"3608","Gary Teagle",1.959
"3783","Richard Bray",1.959
"4980","Sandeep Kirtane",1.958
"4732","Bertrand Lacombe",1.958
"5099","Wael Zeidan",1.958
"4750","Young Min Kwon",1.957
"3715","Bernard De Troye",1.957
"760","Bobby Webb",1.956
"4983","Mohammed Mahmoudi",1.956
"5205","Tiago Godinho",1.955
"5089","David Cardoza",1.954
"4814","Bruce Steel",1.954
"4053","U Ghatage",1.954
"4091","Bill Wright",1.954
"5521","Luis Diaz Barriga",1.953
"4590","Antony Emerson",1.953
"1236","George Kalovelonis",1.953
"3929","Geoffrey Olsson",1.953
"2937","Israel Morales",1.953
"358","Van Thanh Vo",1.952
"3745","Richard Evans",1.952
"3712","Pierre Jauffret",1.952
"5172","Relja Fiser Dulic",1.951
"4094","Mark Joffey",1.95
"3758","Dick Klitch",1.95
"3641","Cliff Montgomery",1.95
"3070","Mauricio Doria Medina",1.95
"3979","Issa Khodai",1.95
"5627","N Vijay Sundar Prashanth",1.949
"5158","Walter Barahona",1.949
"813","Fook Chong Chiew",1.949
"4332","Martin Lorenzoni",1.949
"1174","Carlos Gomez",1.948
"3626","Joseph Rush",1.948
"3650","Lew Gerrard",1.947
"3966","Bill Glaves",1.946
"4284","Asher Kahn",1.946
"564","Robert Rheinberger",1.946
"3680","Giorgio Bologna",1.946
"5385","Henry So",1.946
"4485","Eduardo Oncins",1.944
"608","Lawrence Awopegba",1.944
"2118","Sebastien Graeff",1.943
"4412","Claude England",1.943
"1978","Milko Petkov",1.943
"5377","Vaja Uzakov",1.942
"4175","Luis Carlos Enck",1.942
"3660","Rupert Dorey",1.941
"4392","Noel Freitas",1.941
"5032","Ricardo Schlachter",1.94
"2447","Sandor Martinez Breijo",1.94
"3664","Steve Stockton",1.94
"1252","Manuel De Sousa",1.939
"929","Bong Suk Kim",1.938
"4665","Brian Gyetko",1.938
"303","Jon Hainline",1.936
"4906","Adel Lahdhiri",1.936
"3920","Arthur Carrington",1.935
"407","Viorel Marcu",1.935
"4108","Ryoichi Mori",1.935
"3226","Gonzales Austin",1.934
"2461","Pavel Baranov",1.934
"3698","Luis Rojas",1.934
"3097","Martijn Van Haasteren",1.932
"811","Chang Nam Ju",1.932
"1003","Djamel Boudjemline",1.929
"4828","Luc Ondobo",1.929
"4855","Talito Corrales",1.929
"4010","S Saggoni",1.929
"4996","Malcolm Birch",1.929
"3720","Julio Moros",1.929
"3892","John Segal",1.928
"3800","Ian Bidmeade",1.928
"5485","Rares Cuzdriorean",1.928
"4587","Mark Jeffrey",1.928
"4440","Toshio Iwazawa",1.927
"217","Ernie Mccabe",1.926
"1977","Ivan Keskinov",1.925
"5671","Manuel Castellanos",1.925
"3711","Zlatko Ivancic",1.924
"761","Mark Meyers",1.924
"5773","Soufiane El Mesbahi",1.924
"5756","Muzammil Murtaza",1.924
"5422","Revaz Osadze",1.924
"2312","Givi Samkharadze",1.924
"2570","Tsolak Gevorgyan",1.924
"3726","Ek Son Lee",1.923
"4279","Cevdet Cika",1.922
"5423","Kirati Siributwong",1.922
"511","Salomon Velasco",1.922
"3932","Frank Mcdonald",1.921
"392","Jean Pierre Loizeau",1.92
"5273","Frederick Sundsten",1.92
"5080","Pedro Leao",1.919
"5729","Lucas Andriamasilalao",1.919
"3829","Don Kierbow",1.919
"5545","Jung Woong Na",1.919
"4131","Ramon Funtera",1.918
"3681","Tomas Gonzalez",1.918
"533","Felix Ponte",1.918
"4539","Rodney Crowley",1.917
"4337","Shai Puni",1.917
"3438","Alex Diaz",1.916
"4061","Glenn Hamilton",1.916
"3603","H Nielson",1.916
"5491","Rajeev Rajapakse",1.916
"922","John Antonas",1.916
"4398","Keith Begley",1.916
"5355","Jason Sankey",1.915
"4480","Eleuterio Martins",1.915
"2738","Joseph Victorino",1.914
"2323","Toufiq Zhalan",1.914
"5659","Michael Linzer",1.914
"1672","Shovon Jamaly",1.914
"5241","Christopher Eldon",1.914
"4833","Mark Webster",1.913
"5475","Martin Emmrich",1.913
"3620","Horst Ritter",1.912
"4347","Valerio Baiardo",1.912
"3663","Michael Marcin",1.911
"5027","Reza Nakhai",1.911
"537","Diko Murdono",1.911
"3933","K Visscher",1.911
"3823","U Kolik",1.91
"4550","Hichem Riani",1.909
"4530","Francois Servelle",1.908
"3365","Rodrigo Senattore",1.908
"4626","Stephan Medem",1.908
"3767","Patricio Apey",1.908
"5202","David Mullins",1.907
"1691","Lech Sidor",1.907
"3719","Norberto Herrero",1.905
"516","Mohammed Chinois El Achraoui",1.904
"4013","Garry Slater",1.904
"5481","Haluk Akkoyun",1.904
"3473","Hans Hach Verdugo",1.904
"5493","Ergun Zorlu",1.902
"3180","Dineshkanthan Thangarajah",1.902
"4041","H Brenner",1.901
"3157","Nicolas Salama",1.901
"226","Robert Sherman",1.9
"5289","Frank Condor",1.898
"874","Sergio Cruz",1.898
"71","Alvaro Pena",1.897
"4014","John Lucas",1.897
"3050","Timothy Neilly",1.896
"4455","Nigel Orourke",1.896
"3744","Don Fontana",1.896
"2308","Jose Baires",1.896
"4191","Benjamin Janse Sims",1.894
"4921","Otakar Jurecka",1.893
"3925","I Brady",1.893
"5648","Alex Knaff",1.893
"5168","Juan Enrique Crosa",1.891
"3812","U Friscic",1.891
"466","Kiyoski Tanabe",1.891
"4105","Akira Motomura",1.89
"4963","Christophe Bosio",1.89
"611","Robert Casey C100",1.89
"5424","Pavel Katliarov",1.89
"3804","Jose Cordon",1.889
"5197","Troy Stone",1.888
"4982","Ouassel Hared",1.888
"5609","Russell Moseley",1.888
"5085","Goran Sterijovski",1.888
"1520","Michael Nugent",1.887
"5552","Carlos Taborga",1.887
"4819","Roberto Raffa",1.886
"4342","Paul Dogherty",1.886
"4931","Nicholas Malcolm",1.885
"4552","Oded Yaacov",1.885
"5212","Igor Levine",1.885
"2401","Sultan Khalfan",1.884
"3609","R Campbell",1.884
"5237","Nickolai Dyachok",1.884
"4719","John Marinov",1.883
"3754","Herbert Rapp",1.882
"386","Frank Schmitz",1.881
"5559","Romain Bogaerts",1.881
"5390","Abdul Mumin Babalola",1.881
"4386","G Halabi",1.879
"2042","Emmanuel Udozorh",1.878
"5309","Mikk Irdoja",1.878
"3068","Mohammed Al Nabhani",1.878
"3792","Heikki Hedman",1.878
"641","David Segal",1.878
"2468","Erhan Oral",1.877
"3687","Gary Kesl",1.876
"5453","Shendrit Deari",1.876
"5214","Andrew Carlson",1.875
