"","nameList","rating"
"296","Andrzej Licis",1.5455
"4022","Zainuddin Meah",1.5445
"5588","Sami Ghorbel",1.5443
"1841","Rohan De Silva",1.543
"3095","Jalil Khan",1.543
"5439","Leonardo Ramirez",1.5426
"5232","Patricio Arquez",1.5412
"5473","Roberto Maytin",1.5411
"5427","Vitaliy Pavlov",1.5398
"3928","Fred Blatter",1.5393
"5251","Davit Babayan",1.5391
"3798","Bob French",1.5382
"5114","Michael John Misa",1.5381
"5131","Mubarak Al Tobaishi",1.538
"5385","Terence Nugent",1.5378
"5130","Khaled Al Haji",1.5377
"5296","Daniel Isaza",1.5376
"4353","Grant Golden",1.5344
"4764","Patrice Baker",1.5339
"3747","Ahmed Ramadan",1.5338
"1713","Ali Kadhim",1.5302
"4975","Emmanuel Paddi",1.5301
"5753","Syed Mohd Agil Syed Naguib",1.5297
"2285","Sean Karam",1.5286
"4510","Peter Hannon",1.5286
"5642","Ranjeet Virali Murugesan",1.5274
"3688","Rauno Suominen",1.5258
"3838","Evert Schneider",1.5258
"5375","Pfungwa Mahefu",1.5223
"4828","Chee Leong Wong",1.5223
"5142","Andres Schneiter",1.5195
"5176","Philippe Lacombe",1.518
"4073","U Lidgey",1.5179
"3937","Eric Baer",1.516
"3824","Alberto Laborde",1.5159
"4531","Toyokazu Tomogane",1.5157
"5587","Alberto Emmanuel Alvarado Larin",1.5152
"4548","Selvarajoo Selvarajoo",1.5146
"3843","R Garmany",1.5145
"1908","Ramayah Ramachandran",1.5138
"4101","Alan Ho",1.5136
"3370","Ognian Kolev",1.5129
"4274","Harvey Spiegel",1.5127
"1564","Alex Roman",1.5102
"587","Arif Kocak",1.5085
"5443","Lauri Kiiski",1.5069
"4584","Wes Horskins",1.5049
"4413","Jose Cordeiro",1.5041
"3849","U Hamza",1.5038
"4938","Asaf Raja",1.5002
"5826","Rafael Eduardo Gonzalez Retana",1.5
"4678","Mark Greenan",1.499
"5062","Duane Williams",1.4981
"3911","Neville Senaratne",1.4968
"3642","Donald Lutz",1.4949
"5303","Inam Gul",1.4926
"4966","Abdullah Al Mahmeed",1.4913
"3797","Vic Rollins",1.4907
"5126","Jesse Smatt",1.4907
"4155","J Adams",1.4888
"5380","Oskar Saarne",1.4877
"2921","Ahmad Rabeea Muhammad",1.4867
"4715","Fabio Di Mauro",1.4847
"4076","Carlos Feldstedt",1.4847
"4214","Bedri Baykam",1.4841
"5486","Jason Engelhardt",1.4832
"5719","Nour Nehme",1.4818
"4130","Ny Hy",1.4803
"3740","Billy Yap",1.48
"4626","Stefan Kinsch",1.4787
"5162","Jean Kome Loglo",1.4783
"5618","Christos Hadjigeorgiou",1.4776
"1902","Ifthekar Sardar",1.4768
"3628","John Blizzard",1.4766
"2778","Scott Willinsky",1.4762
"3757","Epaminondas Argyriou",1.4744
"5532","Brandon Burke",1.4726
"5721","Ignaci Roca",1.472
"4060","M Williams",1.4705
"3759","Francois Godbout",1.4698
"2755","Musaad Al Jazzaf",1.469
"5341","Mohammed Noor Noordin",1.4673
"3841","Christopher Wolff",1.4671
"5657","Markus Kerner",1.4659
"3627","Peter Mockler",1.4658
"4452","P Rickey",1.4644
"4128","Wai Ching Lee",1.463
"3907","Louis Hsu",1.4624
"3710","Bryan Burrell",1.4616
"276","Frithjof Prydz",1.4609
"4867","Danilo Pila",1.4594
"4362","Gewan Maharaj",1.4565
"1339","Abdel Majid Soudani",1.4558
"4111","Budiman Aznar",1.4557
"4870","Joseph Oyebog",1.4541
"4739","Kaya Saydas",1.4539
"4617","Bruno Renoult",1.4528
"72","Michael Hickey",1.4523
"3738","Alain Manigley",1.452
"5402","Takahiro Ittogi",1.4515
"3918","U Sacoldelli",1.4493
"4058","U Mapp",1.4492
"5717","Dawood Sayed Hashim",1.449
"3919","Joseph Offenheim",1.4486
"4627","Joao Maio",1.4479
"4124","Enrique Andrade",1.4477
"4004","Andrew Mcgrath",1.4477
"4323","Arsenio Marta",1.4469
"3701","Michele Pirro",1.4453
"4910","Tawfik Al Ibrahim",1.4446
"4984","Marinos Baghdatis",1.4443
"4536","Peter Macdonald",1.444
"4301","David Epstein",1.442
"4499","O Issara",1.4411
"2873","Karim Alayli",1.4401
"3826","Beyazit Anbar",1.4386
"4609","Fredrick Pahlett",1.4384
"3912","Oscar Chiarella",1.4382
"5779","Daniel Cukierman",1.4379
"5393","Charles Irie",1.4375
"4929","Sergej Skakun",1.4368
"4684","Kenzo Ukon U004",1.4358
"4930","Craig Smith",1.4328
"4775","Pierre Moudourou",1.4317
"5531","Christopher Lawson",1.4305
"3763","Rene Ruzic",1.4302
"5497","Cesar Escobar Serrano",1.43
"4502","Suresh Menon",1.4298
"4666","Mike Van Kauvenbergh",1.4287
"4145","H Sheridan",1.4287
"712","Cahit Atas",1.4285
"279","Sultan Aman Azman",1.4278
"3613","Peter Oatey",1.4248
"4268","V Popanen",1.4243
"4596","Shi Qin Li",1.4222
"4096","Tau Luu",1.4217
"5798","Illia Biloborodko",1.4212
"5242","Rodrigo Gabriel",1.4205
"1559","Gordon Asciak",1.4202
"4031","Noel Callaghan",1.4188
"4869","Yann Auzoux",1.418
"4690","Simon Robinson",1.4172
"5283","Alexandru Andronachi",1.4141
"3775","Joe Foley",1.4139
"4598","Kamel Harrad",1.4107
"4284","Olav Abrahamsen",1.4102
"5568","Claudio Dias Conduto",1.41
"5271","Dannio Yahya",1.4098
"3731","Adrian Pena",1.4088
"4685","Kazuya Morita",1.4066
"3910","Ranjan Wattegedera",1.4063
"5308","Kenneth Tuilier Curco",1.4054
"3820","Fong Ling",1.3992
"5227","Elmar Gerth",1.3977
"4863","Tareq Hadeed",1.3975
"5611","Jabor Al Mutawa",1.3969
"4917","Mike Amoah",1.3953
"5472","Tim Goransson",1.3941
"4926","William Kyriakos",1.3926
"5732","Egor Matvievici",1.3888
"3670","Keith Reynolds",1.3882
"3800","Andre Cote",1.3845
"5356","Mario Alberto Cayo",1.3832
"711","Umit Center",1.3804
"4333","C Sakolsky",1.3803
"5084","Mark Ferreira",1.3801
"4106","U Suwito",1.3792
"1950","Hira Lal Rahman",1.3785
"4547","Adrian Clarke",1.3777
"3041","Khalid Al Nabhani",1.3747
"3198","Luis Delgado",1.3727
"1717","Khaled Al Foudari",1.3701
"5238","Juan Pablo Barboza",1.3698
"4262","U Calle",1.3681
"4221","Ziya Isikustun",1.3656
"3908","Charles Chang",1.3656
"1626","Wai Yaw Liu",1.3655
"4735","Hrage Magarian",1.3639
"4722","Adel Brahim",1.3638
"2082","Zulfiqar Ahmed",1.3636
"4217","Nezih Gunal",1.3622
"5098","Dickson Ogu",1.3617
"4543","Francisco Arrellaga",1.3612
"4945","Thierry Neiens",1.3577
"4695","Philippe Koffi",1.3577
"5569","Sebastian Moreno",1.3573
"5617","Anthony Marshall",1.3558
"4227","Frank Salazar",1.3541
"5722","Pablo Nunez",1.3514
"4977","Ganiyu Adenekan",1.3514
"3656","Paul Cranis",1.3505
"4891","Yuval Hirsch",1.3482
"5477","Ali Ghareeb",1.3447
"4725","Alvaro Garron",1.3435
"4769","Asif Karim",1.3383
"3760","Jon Erik Ross",1.3358
"5011","El Hadj Diedhiou",1.3345
"5592","Jean Marc Bazanne",1.3324
"788","Prasert Kaiman",1.3316
"3683","Gardnar Mulloy",1.3313
"4728","Tan Ah Peng",1.33
"5081","Larbi Rharnit",1.3299
"3874","Pedro Loewe",1.3295
"3776","Hector Gonzalez",1.3286
"4664","Yannos Hadjigeorgiou",1.3284
"4829","Khaled Ezankouli",1.3281
"4994","Noureddine Mahmoudi",1.3274
"5091","Yuan Xiong Hui",1.3269
"477","Ahmed Ben Omar",1.3266
"5359","Rachid Baba Aissa",1.3262
"2225","Othman Al Anazi",1.3255
"5745","Giorgi Javakhishvili",1.3245
"5179","Philip Gubenco",1.3238
"2097","Chee Yen Chen",1.3238
"4226","Murat Gurler",1.3218
"4509","Anatol Navrotchi",1.3182
"3822","Song Kean Tan",1.3174
"5832","Michel Saade",1.3161
"4219","Cumhur Ongen",1.3156
"5240","Lays Salim",1.3123
"4057","Mike Rowe",1.308
"649","Kevin Menton",1.3064
"4179","D Neilson",1.3053
"4010","O Escribano",1.303
"4662","Chareonchai Tritilinant",1.302
"4643","G Irshai",1.3008
"204","Jean Pierre Olivier",1.2993
"5087","Ee Wei Tan",1.2985
"4734","Daryl Delicata",1.292
"5747","Francisco Yim Kim",1.2916
"1730","Faisal Rahman",1.2905
"5071","Mark Schembri",1.2884
"5828","Ainius Sabaliauskas",1.2825
"5728","Jad Ballout",1.2815
"5528","Christian Saravia",1.2808
"589","Khoder Issa",1.2807
"4549","Arjun Perera",1.277
"4587","Ron Dutton",1.2766
"1330","Jimmy Taker",1.2742
"4126","Bob Folz",1.2738
"4281","Pascal Genevo",1.2729
"5228","Raoul Behr",1.2723
"1254","Frank Sebaratnam",1.2671
"2880","Henry Estrella",1.2661
"4681","Stephan Bienz",1.2626
"4375","Alvaro Margets",1.2594
"4556","Mark Harner",1.2578
"4127","Mohammed Akbar Baba",1.2558
"3645","Fabrizio Matteoli",1.2557
"609","Tahsin Gursoy",1.2552
"2389","Nasser Ghanim Al Khulaifi",1.2552
"4993","Noujeim Hakimi",1.2533
"3850","U Zollner",1.2503
"4557","Paul Hoffmann",1.2501
"4174","W Thom",1.2494
"3617","R Harvey",1.2486
"3989","Mike Prineas",1.248
"5015","Allan Cooper",1.246
"4668","Hassan Soudani",1.2421
"4131","Hans Rusli",1.2352
"4726","Neil Rajapakse",1.2343
"5073","Maurizio Capello",1.2343
"5749","Abdulrahman Alawadhi",1.2322
"4061","U Bond",1.2316
"5241","Yazan Al Kasim",1.2302
"4692","Jilani Bouhafa",1.2297
"5462","Mehdi Bouabbane",1.2281
"4916","Mensah Gbeboume",1.228
"4223","Ali Gorec",1.2252
"3970","Robert Clarke",1.2217
"5201","Mohammed Nazreen Fuzi Nasruddin",1.2202
"5419","Antoine Breikeh",1.2189
"4147","K Reid",1.2188
"3366","Seanon Williams",1.2185
"5496","Sulaiman Al Rawahi",1.2161
"5194","Rolando Ruel",1.2159
"2435","Jerry Joseph",1.2158
"5165","Diadji Ka",1.2147
"4687","Takeshi Murakami",1.2133
"4706","Shoukry Srourian",1.207
"5215","Diego Camacho",1.2061
"5018","Christian Hill",1.2055
"5154","Shan Jiang",1.2054
"5157","Jean Max Mangones",1.205
"4600","Metin Gurel",1.2047
"3821","Kenneth Tsui",1.1905
"1965","Yang Tat Lim",1.1866
"2582","Sergei Cuptov",1.1842
"5333","Davin Russell",1.1817
"5297","Dilshod Sharifi",1.1794
"4540","Chi Yuen Pang",1.1783
"4505","Inam Ul Haq",1.1717
"2297","Asim Shafik",1.1679
"4211","Ernesto Vazquez Barreira",1.1651
"5620","Aymeric Mara",1.1629
"5070","Ognen Nikolovski",1.1625
"4918","Kuen Yiep Ho",1.1595
"4900","Christian Bemba",1.1595
"5547","Hassan Al Mousa",1.1582
"4532","Takanobu Fujii",1.1572
"5714","Maxim Bulat",1.1561
"5421","Georgio Bedran",1.1554
"5263","Peit Hein Boekel",1.1536
"3773","Fred Mcnair Iii",1.1532
"3999","John Stefanki",1.1527
"4173","T Mooney",1.1519
"5299","Joel Allen",1.1377
"4824","Abdullah Al Khalil",1.1268
"5267","Ivor Grazette",1.1235
"4216","Ahmet Gencsoy",1.1171
"4859","Mohammed Ahmed Saleh",1.1126
"4025","Peter Ledbetter",1.1104
"4703","Phivos Zachariades",1.1092
"4110","Ardyanto Suta Wibawa",1.1085
"5742","Adam Hornby",1.1034
"4833","Peter Orwa",1.1021
"3737","Andres Vatrican",1.1011
"4152","Fernand Claude",1.0983
"4359","Hakki Ozgenel",1.0957
"5647","Naser Al Obaidly",1.0947
"5586","Andres Weisskopf",1.0946
"4234","Yung Yan Lin",1.0932
"5377","David Josepa",1.09
"5452","George Khrikadze",1.0889
"5543","Tyler Chin",1.0841
"5270","Fadi Youssef",1.0839
"3620","R Sellick",1.082
"4224","Orhan Atas",1.0809
"5510","Konstantinos Mikos",1.0784
"5566","Ariez Elyaas Deen Heshaam",1.0727
"5460","Gilbert Wong",1.0686
"3955","Van Minh Duong",1.0684
"4823","Aymen Ibrahim Al Ashwak",1.0666
"3630","Gaylard Dunn",1.0645
"5630","Rafa Orantes",1.0636
"5423","Jorge Villanueva",1.0436
"5138","Dentry Mortimer",1.041
"1712","Abdul Rahman Shehab",1.0389
"5659","Magloire Yakpa",1.0284
"3174","Abd Hazli Bin Zainuddin",1.0259
"4772","Mounged Bouhassoun",1.0232
"5310","Jose Antonio Velazquez",1.0195
"1340","Nagy Kabaz",1.0144
"4974","Selim Ben Hadjali",1.0047
"610","Hasan Ozdemir",0.9993
"4379","Osuma Nakamura",0.9985
"4780","Melvin Pereira",0.9984
"3758","Jean Neuman",0.9978
"570","U Lyndon",0.9959
"4290","J Tobin",0.995
"4937","Shibu Lal",0.9941
"4233","Den Wen Lin",0.9866
"3761","Olivio Silva",0.9855
"5016","Jean Noel Said",0.9811
"4914","Katore Agnamba",0.981
"964","Jan Jilemnicky",0.9784
"1834","Mert Ertunga",0.9781
"3961","Samir El Khoury",0.9733
"4220","Oguz Eroglu",0.9733
"4656","Kian Wah Yeo",0.9727
"3825","Georges Logelin",0.9646
"4280","Marc Weitzel",0.9604
"4985","Hichem Bramly",0.9517
"4727","Khairuddin Baharom",0.9516
"5632","Mahammad Abid",0.9494
"4771","Youssef Hassan",0.9477
"4861","Aymen Abou Jaber",0.9396
"5305","Juan Carlos Rebaza Lozano",0.9395
"5410","Mohammed Faizal Bin Othman",0.9364
"4008","Jean Brucher",0.9353
"2988","Nick Van Rosberg",0.9324
"4932","Faisal Syed Haq",0.9304
"5484","Tomislav Jotovski",0.9259
"5123","Lawrence Tere",0.9223
"4770","Ali Al Zubaidi",0.9222
"4222","Ali Yenilmez",0.9055
"4907","Shehab Shehab",0.8976
"5544","Valentin Rahmine",0.8803
"4657","Niranjan Casie Chitty",0.877
"4325","Marcos Klensch",0.8702
"5044","Denis Ivancovas",0.8675
"4599","Martin Aguirre",0.8611
"4285","Everard De Silva",0.852
"4821","Samer Mourad",0.8462
"4024","Po Tao",0.8439
"4696","Abdel Monem Bornaz",0.8427
"4071","D Hardiman",0.8393
"3953","Chi Yuan Lin",0.8373
"4299","Christian Hohnhold",0.8175
"1952","Dishan Herath",0.8118
"4831","Neoclis Neocleous",0.8031
"5756","Courtney John Lock",0.7963
"3714","Desmond Mckenzey",0.7957
"5688","Salvador Andres Bolanos",0.7894
"4899","Crepin Ossombi",0.7891
"4697","Saad El Ragig",0.7839
"4559","Aziz Zouhir",0.7796
"4329","Ricardo Pazmino",0.7705
"5190","Luis Diego Nunez",0.7588
"4871","Nader Abdul Ali",0.7502
"4705","Denis Galea",0.744
"4298","Luis Alberto Olmedo",0.7344
"4908","Jehad Sheet",0.7188
"4327","Albert Cheah",0.6691
"5440","Christopher Koutrouzas",0.6662
"4151","Theo Storck",0.6481
"5418","Eldad Campbell",0.6467
"5650","Michael Massih",0.6205
"5422","Ibrahim Abou Chahine",0.5878
"5003","Mark Choy",0.5566
"4229","Alphonse Neu",0.5491
"5684","Abdulhameed Alshatti",0.5166
"5122","Lency Tenai",0.4846
"5006","Farah Al Somali",0.4692
"5651","Hillel Rousseau",0.4684
"4704","Steven Schranz",0.453
"4293","Roy Anchant",0.4463
"5687","Sebastian Quiros",0.3986
"5056","Manjule Weerakoon",0.3935
"4978","Karim Afifi",0.24
